"State","Race","Date","DateAsDate","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4"
"UT","Other",20201216,2020-12-16,949,6,1227,1172,1634,1482
"UT","Other",20201223,2020-12-23,842,4,949,1227,1172,1634
"UT","Other",20201230,2020-12-30,574,6,842,949,1227,1172
"UT","Other",20210106,2021-01-06,974,5,574,842,949,1227
"UT","Other",20210113,2021-01-13,1126,6,974,574,842,949
"UT","Other",20210120,2021-01-20,626,3,1126,974,574,842
"UT","Other",20210127,2021-01-27,627,4,626,1126,974,574
"UT","Other",20210203,2021-02-03,550,4,627,626,1126,974
"UT","Other",20210210,2021-02-10,390,3,550,627,626,1126
"UT","Other",20210217,2021-02-17,278,1,390,550,627,626
"UT","Other",20210224,2021-02-24,270,3,278,390,550,627
"UT","Other",20210303,2021-03-03,216,2,270,278,390,550
"UT","Unknown",20200422,2020-04-22,0,0,NA,NA,NA,NA
"UT","Unknown",20200429,2020-04-29,132,0,0,NA,NA,NA
"UT","Unknown",20200506,2020-05-06,167,0,132,0,NA,NA
"UT","Unknown",20200513,2020-05-13,48,8,167,132,0,NA
"UT","Unknown",20200520,2020-05-20,95,15,48,167,132,0
"UT","Unknown",20200527,2020-05-27,46,15,95,48,167,132
"UT","Unknown",20200603,2020-06-03,226,12,46,95,48,167
"UT","Unknown",20200610,2020-06-10,423,11,226,46,95,48
"UT","Unknown",20200617,2020-06-17,279,3,423,226,46,95
"UT","Unknown",20200624,2020-06-24,504,1,279,423,226,46
"UT","Unknown",20200701,2020-07-01,459,0,504,279,423,226
"UT","Unknown",20200708,2020-07-08,300,1,459,504,279,423
"UT","Unknown",20200715,2020-07-15,381,3,300,459,504,279
"UT","Unknown",20200722,2020-07-22,588,2,381,300,459,504
"UT","Unknown",20200729,2020-07-29,386,-1,588,381,300,459
"UT","Unknown",20200805,2020-08-05,340,3,386,588,381,300
"UT","Unknown",20200812,2020-08-12,262,2,340,386,588,381
"UT","Unknown",20200819,2020-08-19,125,3,262,340,386,588
"UT","Unknown",20200826,2020-08-26,273,2,125,262,340,386
"UT","Unknown",20200902,2020-09-02,213,0,273,125,262,340
"UT","Unknown",20200909,2020-09-09,190,-1,213,273,125,262
"UT","Unknown",20200916,2020-09-16,468,1,190,213,273,125
"UT","Unknown",20200923,2020-09-23,500,2,468,190,213,273
"UT","Unknown",20200930,2020-09-30,474,1,500,468,190,213
"UT","Unknown",20201007,2020-10-07,626,3,474,500,468,190
"UT","Unknown",20201014,2020-10-14,765,0,626,474,500,468
"UT","Unknown",20201021,2020-10-21,859,4,765,626,474,500
"UT","Unknown",20201028,2020-10-28,1056,-1,859,765,626,474
"UT","Unknown",20201104,2020-11-04,1396,2,1056,859,765,626
"UT","Unknown",20201111,2020-11-11,2438,2,1396,1056,859,765
"UT","Unknown",20201118,2020-11-18,2456,6,2438,1396,1056,859
"UT","Unknown",20201125,2020-11-25,2279,5,2456,2438,1396,1056
"UT","Unknown",20201202,2020-12-02,2005,6,2279,2456,2438,1396
"UT","Unknown",20201209,2020-12-09,2172,1,2005,2279,2456,2438
"UT","Unknown",20201216,2020-12-16,1685,5,2172,2005,2279,2456
"UT","Unknown",20201223,2020-12-23,1456,5,1685,2172,2005,2279
"UT","Unknown",20201230,2020-12-30,1171,1,1456,1685,2172,2005
"UT","Unknown",20210106,2021-01-06,2017,6,1171,1456,1685,2172
"UT","Unknown",20210113,2021-01-13,1967,10,2017,1171,1456,1685
"UT","Unknown",20210120,2021-01-20,774,5,1967,2017,1171,1456
"UT","Unknown",20210127,2021-01-27,732,9,774,1967,2017,1171
"UT","Unknown",20210203,2021-02-03,450,0,732,774,1967,2017
"UT","Unknown",20210210,2021-02-10,371,4,450,732,774,1967
"UT","Unknown",20210217,2021-02-17,251,6,371,450,732,774
"UT","Unknown",20210224,2021-02-24,161,6,251,371,450,732
"UT","Unknown",20210303,2021-03-03,38,3,161,251,371,450
"UT","White",20200422,2020-04-22,0,0,NA,NA,NA,NA
"UT","White",20200429,2020-04-29,303,0,0,NA,NA,NA
"UT","White",20200506,2020-05-06,309,0,303,0,NA,NA
"UT","White",20200513,2020-05-13,346,0,309,303,0,NA
"UT","White",20200520,2020-05-20,344,0,346,309,303,0
"UT","White",20200527,2020-05-27,361,0,344,346,309,303
"UT","White",20200603,2020-06-03,523,0,361,344,346,309
"UT","White",20200610,2020-06-10,618,0,523,361,344,346
"UT","White",20200617,2020-06-17,788,1,618,523,361,344
"UT","White",20200624,2020-06-24,1169,7,788,618,523,361
"UT","White",20200701,2020-07-01,1456,3,1169,788,618,523
"UT","White",20200708,2020-07-08,1822,15,1456,1169,788,618
"UT","White",20200715,2020-07-15,1926,10,1822,1456,1169,788
"UT","White",20200722,2020-07-22,2156,11,1926,1822,1456,1169
"UT","White",20200729,2020-07-29,1689,20,2156,1926,1822,1456
"UT","White",20200805,2020-08-05,1450,19,1689,2156,1926,1822
"UT","White",20200812,2020-08-12,1328,11,1450,1689,2156,1926
"UT","White",20200819,2020-08-19,1323,13,1328,1450,1689,2156
"UT","White",20200826,2020-08-26,1449,12,1323,1328,1450,1689
"UT","White",20200902,2020-09-02,1498,5,1449,1323,1328,1450
"UT","White",20200909,2020-09-09,1802,10,1498,1449,1323,1328
"UT","White",20200916,2020-09-16,2558,8,1802,1498,1449,1323
"UT","White",20200923,2020-09-23,3955,2,2558,1802,1498,1449
"UT","White",20200930,2020-09-30,4571,10,3955,2558,1802,1498
"UT","White",20201007,2020-10-07,4816,25,4571,3955,2558,1802
"UT","White",20201014,2020-10-14,5506,23,4816,4571,3955,2558
"UT","White",20201021,2020-10-21,5597,20,5506,4816,4571,3955
"UT","White",20201028,2020-10-28,6757,25,5597,5506,4816,4571
"UT","White",20201104,2020-11-04,7661,22,6757,5597,5506,4816
"UT","White",20201111,2020-11-11,10972,42,7661,6757,5597,5506
"UT","White",20201118,2020-11-18,14427,47,10972,7661,6757,5597
"UT","White",20201125,2020-11-25,13899,74,14427,10972,7661,6757
"UT","White",20201202,2020-12-02,11899,48,13899,14427,10972,7661
"UT","White",20201209,2020-12-09,13195,57,11899,13899,14427,10972
"UT","White",20201216,2020-12-16,12305,74,13195,11899,13899,14427
"UT","White",20201223,2020-12-23,11932,75,12305,13195,11899,13899
"UT","White",20201230,2020-12-30,10475,45,11932,12305,13195,11899
"UT","White",20210106,2021-01-06,15031,52,10475,11932,12305,13195
"UT","White",20210113,2021-01-13,15626,78,15031,10475,11932,12305
"UT","White",20210120,2021-01-20,9938,53,15626,15031,10475,11932
"UT","White",20210127,2021-01-27,8909,73,9938,15626,15031,10475
"UT","White",20210203,2021-02-03,6797,61,8909,9938,15626,15031
"UT","White",20210210,2021-02-10,5491,54,6797,8909,9938,15626
"UT","White",20210217,2021-02-17,4462,28,5491,6797,8909,9938
"UT","White",20210224,2021-02-24,4095,50,4462,5491,6797,8909
"UT","White",20210303,2021-03-03,3190,64,4095,4462,5491,6797
"UT","Latinx",20200422,2020-04-22,0,0,NA,NA,NA,NA
"UT","Latinx",20200429,2020-04-29,490,0,0,NA,NA,NA
"UT","Latinx",20200506,2020-05-06,445,0,490,0,NA,NA
"UT","Latinx",20200513,2020-05-13,437,0,445,490,0,NA
"UT","Latinx",20200520,2020-05-20,411,0,437,445,490,0
"UT","Latinx",20200527,2020-05-27,446,0,411,437,445,490
"UT","Latinx",20200603,2020-06-03,827,0,446,411,437,445
"UT","Latinx",20200610,2020-06-10,1171,0,827,446,411,437
"UT","Latinx",20200617,2020-06-17,1161,2,1171,827,446,411
"UT","Latinx",20200624,2020-06-24,1565,1,1161,1171,827,446
"UT","Latinx",20200701,2020-07-01,1659,4,1565,1161,1171,827
"UT","Latinx",20200708,2020-07-08,1435,6,1659,1565,1161,1171
"UT","Latinx",20200715,2020-07-15,1338,6,1435,1659,1565,1161
"UT","Latinx",20200722,2020-07-22,1475,9,1338,1435,1659,1565
"UT","Latinx",20200729,2020-07-29,1165,6,1475,1338,1435,1659
"UT","Latinx",20200805,2020-08-05,984,4,1165,1475,1338,1435
"UT","Latinx",20200812,2020-08-12,861,6,984,1165,1475,1338
"UT","Latinx",20200819,2020-08-19,702,7,861,984,1165,1475
"UT","Latinx",20200826,2020-08-26,727,2,702,861,984,1165
"UT","Latinx",20200902,2020-09-02,678,3,727,702,861,984
"UT","Latinx",20200909,2020-09-09,601,6,678,727,702,861
"UT","Latinx",20200916,2020-09-16,771,0,601,678,727,702
"UT","Latinx",20200923,2020-09-23,1186,3,771,601,678,727
"UT","Latinx",20200930,2020-09-30,1518,2,1186,771,601,678
"UT","Latinx",20201007,2020-10-07,1511,5,1518,1186,771,601
"UT","Latinx",20201014,2020-10-14,1748,5,1511,1518,1186,771
"UT","Latinx",20201021,2020-10-21,2130,5,1748,1511,1518,1186
"UT","Latinx",20201028,2020-10-28,2305,3,2130,1748,1511,1518
"UT","Latinx",20201104,2020-11-04,2737,7,2305,2130,1748,1511
"UT","Latinx",20201111,2020-11-11,3969,3,2737,2305,2130,1748
"UT","Latinx",20201118,2020-11-18,4337,9,3969,2737,2305,2130
"UT","Latinx",20201125,2020-11-25,4628,13,4337,3969,2737,2305
"UT","Latinx",20201202,2020-12-02,3653,14,4628,4337,3969,2737
"UT","Latinx",20201209,2020-12-09,4097,13,3653,4628,4337,3969
"UT","Latinx",20201216,2020-12-16,3307,13,4097,3653,4628,4337
"UT","Latinx",20201223,2020-12-23,2698,15,3307,4097,3653,4628
"UT","Latinx",20201230,2020-12-30,1896,6,2698,3307,4097,3653
"UT","Latinx",20210106,2021-01-06,2841,10,1896,2698,3307,4097
"UT","Latinx",20210113,2021-01-13,3399,10,2841,1896,2698,3307
"UT","Latinx",20210120,2021-01-20,2053,6,3399,2841,1896,2698
"UT","Latinx",20210127,2021-01-27,1957,11,2053,3399,2841,1896
"UT","Latinx",20210203,2021-02-03,1493,8,1957,2053,3399,2841
"UT","Latinx",20210210,2021-02-10,1051,6,1493,1957,2053,3399
"UT","Latinx",20210217,2021-02-17,871,3,1051,1493,1957,2053
"UT","Latinx",20210224,2021-02-24,775,11,871,1051,1493,1957
"UT","Latinx",20210303,2021-03-03,572,4,775,871,1051,1493
"VA","AIAN",20200422,2020-04-22,0,0,NA,NA,NA,NA
"VA","AIAN",20200429,2020-04-29,0,0,0,NA,NA,NA
"VA","AIAN",20200506,2020-05-06,0,0,0,0,NA,NA
"VA","AIAN",20200513,2020-05-13,0,0,0,0,0,NA
"VA","AIAN",20200520,2020-05-20,0,0,0,0,0,0
"VA","AIAN",20200527,2020-05-27,0,0,0,0,0,0
"VA","AIAN",20200603,2020-06-03,0,0,0,0,0,0
"VA","AIAN",20200610,2020-06-10,0,0,0,0,0,0
"VA","AIAN",20200617,2020-06-17,0,0,0,0,0,0
"VA","AIAN",20200624,2020-06-24,5,0,0,0,0,0
"VA","AIAN",20200701,2020-07-01,4,0,5,0,0,0
"VA","AIAN",20200708,2020-07-08,7,0,4,5,0,0
"VA","AIAN",20200715,2020-07-15,6,0,7,4,5,0
"VA","AIAN",20200722,2020-07-22,9,0,6,7,4,5
"VA","AIAN",20200729,2020-07-29,6,0,9,6,7,4
"VA","AIAN",20200805,2020-08-05,7,0,6,9,6,7
"VA","AIAN",20200812,2020-08-12,6,0,7,6,9,6
"VA","AIAN",20200819,2020-08-19,7,0,6,7,6,9
"VA","AIAN",20200826,2020-08-26,9,0,7,6,7,6
"VA","AIAN",20200902,2020-09-02,6,0,9,7,6,7
"VA","AIAN",20200909,2020-09-09,10,0,6,9,7,6
"VA","AIAN",20200916,2020-09-16,9,0,10,6,9,7
"VA","AIAN",20200923,2020-09-23,6,0,9,10,6,9
"VA","AIAN",20200930,2020-09-30,7,0,6,9,10,6
"VA","AIAN",20201007,2020-10-07,11,0,7,6,9,10
"VA","AIAN",20201014,2020-10-14,10,0,11,7,6,9
"VA","AIAN",20201021,2020-10-21,12,0,10,11,7,6
"VA","AIAN",20201028,2020-10-28,8,0,12,10,11,7
"VA","AIAN",20201104,2020-11-04,14,0,8,12,10,11
"VA","AIAN",20201111,2020-11-11,27,0,14,8,12,10
"VA","AIAN",20201118,2020-11-18,12,0,27,14,8,12
"VA","AIAN",20201125,2020-11-25,22,0,12,27,14,8
"VA","AIAN",20201202,2020-12-02,19,0,22,12,27,14
"VA","AIAN",20201209,2020-12-09,30,0,19,22,12,27
"VA","AIAN",20201216,2020-12-16,20,0,30,19,22,12
"VA","AIAN",20201223,2020-12-23,47,0,20,30,19,22
"VA","AIAN",20201230,2020-12-30,32,0,47,20,30,19
"VA","AIAN",20210106,2021-01-06,41,0,32,47,20,30
"VA","AIAN",20210113,2021-01-13,38,0,41,32,47,20
"VA","AIAN",20210120,2021-01-20,43,0,38,41,32,47
"VA","AIAN",20210127,2021-01-27,26,0,43,38,41,32
"VA","AIAN",20210203,2021-02-03,35,2,26,43,38,41
"VA","AIAN",20210210,2021-02-10,36,0,35,26,43,38
"VA","AIAN",20210217,2021-02-17,37,0,36,35,26,43
"VA","AIAN",20210224,2021-02-24,25,5,37,36,35,26
"VA","AIAN",20210303,2021-03-03,24,4,25,37,36,35
"VA","Asian",20200422,2020-04-22,0,0,NA,NA,NA,NA
"VA","Asian",20200429,2020-04-29,0,0,0,NA,NA,NA
"VA","Asian",20200506,2020-05-06,0,0,0,0,NA,NA
"VA","Asian",20200513,2020-05-13,0,0,0,0,0,NA
"VA","Asian",20200520,2020-05-20,0,0,0,0,0,0
"VA","Asian",20200527,2020-05-27,0,0,0,0,0,0
"VA","Asian",20200603,2020-06-03,0,0,0,0,0,0
"VA","Asian",20200610,2020-06-10,0,0,0,0,0,0
"VA","Asian",20200617,2020-06-17,0,0,0,0,0,0
"VA","Asian",20200624,2020-06-24,96,7,0,0,0,0
"VA","Asian",20200701,2020-07-01,111,5,96,0,0,0
"VA","Asian",20200708,2020-07-08,113,5,111,96,0,0
"VA","Asian",20200715,2020-07-15,95,7,113,111,96,0
"VA","Asian",20200722,2020-07-22,149,2,95,113,111,96
"VA","Asian",20200729,2020-07-29,192,3,149,95,113,111
"VA","Asian",20200805,2020-08-05,177,6,192,149,95,113
"VA","Asian",20200812,2020-08-12,165,0,177,192,149,95
"VA","Asian",20200819,2020-08-19,208,0,165,177,192,149
"VA","Asian",20200826,2020-08-26,175,0,208,165,177,192
"VA","Asian",20200902,2020-09-02,208,4,175,208,165,177
"VA","Asian",20200909,2020-09-09,244,5,208,175,208,165
"VA","Asian",20200916,2020-09-16,254,5,244,208,175,208
"VA","Asian",20200923,2020-09-23,261,4,254,244,208,175
"VA","Asian",20200930,2020-09-30,179,4,261,254,244,208
"VA","Asian",20201007,2020-10-07,183,4,179,261,254,244
"VA","Asian",20201014,2020-10-14,227,3,183,179,261,254
"VA","Asian",20201021,2020-10-21,255,3,227,183,179,261
"VA","Asian",20201028,2020-10-28,251,1,255,227,183,179
"VA","Asian",20201104,2020-11-04,298,0,251,255,227,183
"VA","Asian",20201111,2020-11-11,396,5,298,251,255,227
"VA","Asian",20201118,2020-11-18,459,3,396,298,251,255
"VA","Asian",20201125,2020-11-25,647,0,459,396,298,251
"VA","Asian",20201202,2020-12-02,548,2,647,459,396,298
"VA","Asian",20201209,2020-12-09,800,2,548,647,459,396
"VA","Asian",20201216,2020-12-16,717,8,800,548,647,459
"VA","Asian",20201223,2020-12-23,966,6,717,800,548,647
"VA","Asian",20201230,2020-12-30,801,4,966,717,800,548
"VA","Asian",20210106,2021-01-06,1082,2,801,966,717,800
"VA","Asian",20210113,2021-01-13,1091,6,1082,801,966,717
"VA","Asian",20210120,2021-01-20,1396,9,1091,1082,801,966
"VA","Asian",20210127,2021-01-27,1055,12,1396,1091,1082,801
"VA","Asian",20210203,2021-02-03,879,15,1055,1396,1091,1082
"VA","Asian",20210210,2021-02-10,896,14,879,1055,1396,1091
"VA","Asian",20210217,2021-02-17,785,5,896,879,1055,1396
"VA","Asian",20210224,2021-02-24,683,29,785,896,879,1055
"VA","Asian",20210303,2021-03-03,693,53,683,785,896,879
"VA","Black",20200422,2020-04-22,622,0,NA,NA,NA,NA
"VA","Black",20200429,2020-04-29,833,17,622,NA,NA,NA
"VA","Black",20200506,2020-05-06,860,30,833,622,NA,NA
"VA","Black",20200513,2020-05-13,744,37,860,833,622,NA
"VA","Black",20200520,2020-05-20,745,25,744,860,833,622
"VA","Black",20200527,2020-05-27,650,35,745,744,860,833
"VA","Black",20200603,2020-06-03,882,25,650,745,744,860
"VA","Black",20200610,2020-06-10,637,32,882,650,745,744
"VA","Black",20200617,2020-06-17,601,24,637,882,650,745
"VA","Black",20200624,2020-06-24,575,19,601,637,882,650
"VA","Black",20200701,2020-07-01,610,26,575,601,637,882
"VA","Black",20200708,2020-07-08,927,40,610,575,601,637
"VA","Black",20200715,2020-07-15,1447,38,927,610,575,601
"VA","Black",20200722,2020-07-22,1913,19,1447,927,610,575
"VA","Black",20200729,2020-07-29,2149,28,1913,1447,927,610
"VA","Black",20200805,2020-08-05,1872,49,2149,1913,1447,927
"VA","Black",20200812,2020-08-12,1862,17,1872,2149,1913,1447
"VA","Black",20200819,2020-08-19,1789,19,1862,1872,2149,1913
"VA","Black",20200826,2020-08-26,1739,36,1789,1862,1872,2149
"VA","Black",20200902,2020-09-02,1508,45,1739,1789,1862,1872
"VA","Black",20200909,2020-09-09,1491,19,1508,1739,1789,1862
"VA","Black",20200916,2020-09-16,1374,53,1491,1508,1739,1789
"VA","Black",20200923,2020-09-23,1388,56,1374,1491,1508,1739
"VA","Black",20200930,2020-09-30,1183,29,1388,1374,1491,1508
"VA","Black",20201007,2020-10-07,1113,36,1183,1388,1374,1491
"VA","Black",20201014,2020-10-14,1255,17,1113,1183,1388,1374
"VA","Black",20201021,2020-10-21,1274,53,1255,1113,1183,1388
"VA","Black",20201028,2020-10-28,1359,24,1274,1255,1113,1183
"VA","Black",20201104,2020-11-04,1383,14,1359,1274,1255,1113
"VA","Black",20201111,2020-11-11,1616,8,1383,1359,1274,1255
"VA","Black",20201118,2020-11-18,1801,13,1616,1383,1359,1274
"VA","Black",20201125,2020-11-25,2443,22,1801,1616,1383,1359
"VA","Black",20201202,2020-12-02,2211,23,2443,1801,1616,1383
"VA","Black",20201209,2020-12-09,3119,18,2211,2443,1801,1616
"VA","Black",20201216,2020-12-16,3117,37,3119,2211,2443,1801
"VA","Black",20201223,2020-12-23,4354,53,3117,3119,2211,2443
"VA","Black",20201230,2020-12-30,3582,35,4354,3117,3119,2211
"VA","Black",20210106,2021-01-06,4733,50,3582,4354,3117,3119
"VA","Black",20210113,2021-01-13,5338,74,4733,3582,4354,3117
"VA","Black",20210120,2021-01-20,6912,33,5338,4733,3582,4354
"VA","Black",20210127,2021-01-27,5269,91,6912,5338,4733,3582
"VA","Black",20210203,2021-02-03,4132,73,5269,6912,5338,4733
"VA","Black",20210210,2021-02-10,4357,90,4132,5269,6912,5338
"VA","Black",20210217,2021-02-17,3565,39,4357,4132,5269,6912
"VA","Black",20210224,2021-02-24,2936,198,3565,4357,4132,5269
"VA","Black",20210303,2021-03-03,2457,362,2936,3565,4357,4132
"VA","Multiracial",20200422,2020-04-22,0,0,NA,NA,NA,NA
"VA","Multiracial",20200429,2020-04-29,0,0,0,NA,NA,NA
"VA","Multiracial",20200506,2020-05-06,0,0,0,0,NA,NA
"VA","Multiracial",20200513,2020-05-13,0,0,0,0,0,NA
"VA","Multiracial",20200520,2020-05-20,0,0,0,0,0,0
"VA","Multiracial",20200527,2020-05-27,0,0,0,0,0,0
"VA","Multiracial",20200603,2020-06-03,0,0,0,0,0,0
"VA","Multiracial",20200610,2020-06-10,0,0,0,0,0,0
"VA","Multiracial",20200617,2020-06-17,0,0,0,0,0,0
"VA","Multiracial",20200624,2020-06-24,23,0,0,0,0,0
"VA","Multiracial",20200701,2020-07-01,17,0,23,0,0,0
"VA","Multiracial",20200708,2020-07-08,46,0,17,23,0,0
"VA","Multiracial",20200715,2020-07-15,24,0,46,17,23,0
"VA","Multiracial",20200722,2020-07-22,33,0,24,46,17,23
"VA","Multiracial",20200729,2020-07-29,79,0,33,24,46,17
"VA","Multiracial",20200805,2020-08-05,54,0,79,33,24,46
"VA","Multiracial",20200812,2020-08-12,85,0,54,79,33,24
"VA","Multiracial",20200819,2020-08-19,63,0,85,54,79,33
"VA","Multiracial",20200826,2020-08-26,64,0,63,85,54,79
"VA","Multiracial",20200902,2020-09-02,81,0,64,63,85,54
"VA","Multiracial",20200909,2020-09-09,123,1,81,64,63,85
"VA","Multiracial",20200916,2020-09-16,87,1,123,81,64,63
"VA","Multiracial",20200923,2020-09-23,105,0,87,123,81,64
"VA","Multiracial",20200930,2020-09-30,72,1,105,87,123,81
"VA","Multiracial",20201007,2020-10-07,82,1,72,105,87,123
"VA","Multiracial",20201014,2020-10-14,121,1,82,72,105,87
"VA","Multiracial",20201021,2020-10-21,113,0,121,82,72,105
"VA","Multiracial",20201028,2020-10-28,146,1,113,121,82,72
"VA","Multiracial",20201104,2020-11-04,133,1,146,113,121,82
"VA","Multiracial",20201111,2020-11-11,142,-1,133,146,113,121
"VA","Multiracial",20201118,2020-11-18,195,8,142,133,146,113
"VA","Multiracial",20201125,2020-11-25,244,5,195,142,133,146
"VA","Multiracial",20201202,2020-12-02,206,5,244,195,142,133
"VA","Multiracial",20201209,2020-12-09,298,6,206,244,195,142
"VA","Multiracial",20201216,2020-12-16,273,9,298,206,244,195
"VA","Multiracial",20201223,2020-12-23,392,14,273,298,206,244
"VA","Multiracial",20201230,2020-12-30,379,2,392,273,298,206
"VA","Multiracial",20210106,2021-01-06,419,4,379,392,273,298
"VA","Multiracial",20210113,2021-01-13,500,7,419,379,392,273
"VA","Multiracial",20210120,2021-01-20,170,2,500,419,379,392
"VA","Multiracial",20210127,2021-01-27,172,7,170,500,419,379
"VA","Multiracial",20210203,2021-02-03,140,2,172,170,500,419
"VA","Multiracial",20210210,2021-02-10,182,-3,140,172,170,500
"VA","Multiracial",20210217,2021-02-17,158,-4,182,140,172,170
"VA","Multiracial",20210224,2021-02-24,82,-40,158,182,140,172
"VA","Multiracial",20210303,2021-03-03,114,32,82,158,182,140
"VA","Other",20200422,2020-04-22,623,0,NA,NA,NA,NA
"VA","Other",20200429,2020-04-29,962,6,623,NA,NA,NA
"VA","Other",20200506,2020-05-06,1171,20,962,623,NA,NA
"VA","Other",20200513,2020-05-13,1919,41,1171,962,623,NA
"VA","Other",20200520,2020-05-20,1535,17,1919,1171,962,623
"VA","Other",20200527,2020-05-27,1916,22,1535,1919,1171,962
"VA","Other",20200603,2020-06-03,1624,20,1916,1535,1919,1171
"VA","Other",20200610,2020-06-10,1387,3,1624,1916,1535,1919
"VA","Other",20200617,2020-06-17,152,4,1387,1624,1916,1535
"VA","Other",20200624,2020-06-24,152,-4,152,1387,1624,1916
"VA","Other",20200701,2020-07-01,15,1,152,152,1387,1624
"VA","Other",20200708,2020-07-08,17,4,15,152,152,1387
"VA","Other",20200715,2020-07-15,88,-2,17,15,152,152
"VA","Other",20200722,2020-07-22,123,5,88,17,15,152
"VA","Other",20200729,2020-07-29,229,3,123,88,17,15
"VA","Other",20200805,2020-08-05,159,2,229,123,88,17
"VA","Other",20200812,2020-08-12,215,1,159,229,123,88
"VA","Other",20200819,2020-08-19,158,2,215,159,229,123
"VA","Other",20200826,2020-08-26,176,8,158,215,159,229
"VA","Other",20200902,2020-09-02,208,-3,176,158,215,159
"VA","Other",20200909,2020-09-09,143,1,208,176,158,215
"VA","Other",20200916,2020-09-16,95,4,143,208,176,158
"VA","Other",20200923,2020-09-23,98,4,95,143,208,176
"VA","Other",20200930,2020-09-30,105,-1,98,95,143,208
"VA","Other",20201007,2020-10-07,106,1,105,98,95,143
"VA","Other",20201014,2020-10-14,203,1,106,105,98,95
"VA","Other",20201021,2020-10-21,170,0,203,106,105,98
"VA","Other",20201028,2020-10-28,238,2,170,203,106,105
"VA","Other",20201104,2020-11-04,216,0,238,170,203,106
"VA","Other",20201111,2020-11-11,368,1,216,238,170,203
"VA","Other",20201118,2020-11-18,362,1,368,216,238,170
"VA","Other",20201125,2020-11-25,600,2,362,368,216,238
"VA","Other",20201202,2020-12-02,599,1,600,362,368,216
"VA","Other",20201209,2020-12-09,770,1,599,600,362,368
"VA","Other",20201216,2020-12-16,667,1,770,599,600,362
"VA","Other",20201223,2020-12-23,927,1,667,770,599,600
"VA","Other",20201230,2020-12-30,946,1,927,667,770,599
"VA","Other",20210106,2021-01-06,1014,1,946,927,667,770
"VA","Other",20210113,2021-01-13,1048,1,1014,946,927,667
"VA","Other",20210120,2021-01-20,1380,4,1048,1014,946,927
"VA","Other",20210127,2021-01-27,801,3,1380,1048,1014,946
"VA","Other",20210203,2021-02-03,618,4,801,1380,1048,1014
"VA","Other",20210210,2021-02-10,551,-4,618,801,1380,1048
"VA","Other",20210217,2021-02-17,327,-16,551,618,801,1380
"VA","Other",20210224,2021-02-24,255,3,327,551,618,801
"VA","Other",20210303,2021-03-03,229,8,255,327,551,618
"VA","Unknown",20200422,2020-04-22,806,0,NA,NA,NA,NA
"VA","Unknown",20200429,2020-04-29,703,4,806,NA,NA,NA
"VA","Unknown",20200506,2020-05-06,2067,44,703,806,NA,NA
"VA","Unknown",20200513,2020-05-13,1837,12,2067,703,806,NA
"VA","Unknown",20200520,2020-05-20,2042,22,1837,2067,703,806
"VA","Unknown",20200527,2020-05-27,2880,28,2042,1837,2067,703
"VA","Unknown",20200603,2020-06-03,2162,4,2880,2042,1837,2067
"VA","Unknown",20200610,2020-06-10,1429,0,2162,2880,2042,1837
"VA","Unknown",20200617,2020-06-17,1760,0,1429,2162,2880,2042
"VA","Unknown",20200624,2020-06-24,613,-8,1760,1429,2162,2880
"VA","Unknown",20200701,2020-07-01,768,6,613,1760,1429,2162
"VA","Unknown",20200708,2020-07-08,819,0,768,613,1760,1429
"VA","Unknown",20200715,2020-07-15,1819,-10,819,768,613,1760
"VA","Unknown",20200722,2020-07-22,1760,-14,1819,819,768,613
"VA","Unknown",20200729,2020-07-29,1789,-7,1760,1819,819,768
"VA","Unknown",20200805,2020-08-05,1777,1,1789,1760,1819,819
"VA","Unknown",20200812,2020-08-12,1937,3,1777,1789,1760,1819
"VA","Unknown",20200819,2020-08-19,875,0,1937,1777,1789,1760
"VA","Unknown",20200826,2020-08-26,981,8,875,1937,1777,1789
"VA","Unknown",20200902,2020-09-02,1261,-2,981,875,1937,1777
"VA","Unknown",20200909,2020-09-09,1009,9,1261,981,875,1937
"VA","Unknown",20200916,2020-09-16,1152,8,1009,1261,981,875
"VA","Unknown",20200923,2020-09-23,677,7,1152,1009,1261,981
"VA","Unknown",20200930,2020-09-30,467,5,677,1152,1009,1261
"VA","Unknown",20201007,2020-10-07,367,3,467,677,1152,1009
"VA","Unknown",20201014,2020-10-14,1484,2,367,467,677,1152
"VA","Unknown",20201021,2020-10-21,724,2,1484,367,467,677
"VA","Unknown",20201028,2020-10-28,820,2,724,1484,367,467
"VA","Unknown",20201104,2020-11-04,1385,3,820,724,1484,367
"VA","Unknown",20201111,2020-11-11,1198,3,1385,820,724,1484
"VA","Unknown",20201118,2020-11-18,1823,1,1198,1385,820,724
"VA","Unknown",20201125,2020-11-25,3725,4,1823,1198,1385,820
"VA","Unknown",20201202,2020-12-02,3374,5,3725,1823,1198,1385
"VA","Unknown",20201209,2020-12-09,6732,13,3374,3725,1823,1198
"VA","Unknown",20201216,2020-12-16,9128,6,6732,3374,3725,1823
"VA","Unknown",20201223,2020-12-23,3658,15,9128,6732,3374,3725
"VA","Unknown",20201230,2020-12-30,5838,11,3658,9128,6732,3374
"VA","Unknown",20210106,2021-01-06,8092,6,5838,3658,9128,6732
"VA","Unknown",20210113,2021-01-13,9085,14,8092,5838,3658,9128
